Country,State,cuisine,title,URL,rating,total_time,prep_time,cook_time,description,ingredients_list,instructions,serves,rating_count,calories,carbohydrateContent,cholesterolContent,fiberContent,proteinContent,saturatedFatContent,sodiumContent,sugarContent,fatContent,ingredients,animal_der,milk_der,plant_der,diet_type
US,Kentucky,Kentucky,Kentucky Blue Ribbon All-Butter Pound Cake,https://www.allrecipes.com/recipe/257278/kentucky-blue-ribbon-all-butter-pound-cake/,4.8,110.0,15.0,95.0,The recipe for this all-butter pound cake has been passed down for generations and was awarded a blue ribbon at the Kentucky State Fair.,"['3 cups all-purpose flour', '1 teaspoon baking powder', '0.5 teaspoon salt', '3 cups white sugar', '1.5 cups butter, softened', '5 eggs', '1 cup milk', '1 teaspoon vanilla extract']","['Preheat oven to 350 degrees F (175 degrees C). Grease a tube pan with some butter and dust lightly with flour.', 'Mix flour, baking powder, and salt together in a bowl.', 'Combine sugar and butter in a large bowl; beat with an electric mixer until creamy. Add eggs one at a time, beating well between each addition. Beat in flour mixture alternately with milk. Mix in vanilla extract. Pour batter into the prepared tube pan.', 'Bake in the preheated oven until a toothpick inserted into the center comes out clean, 1 hour to 1 hour 30 minutes. Cool in the pan for 5 minutes. Invert onto a wire rack and let cool completely, about 30 minutes.']",12,47,552.0,75.0,140.0,1.0,7.0,16.0,339.0,51.0,26.0,"['eggs', 'butter', 'milk', 'salt', 'sugar', 'extract', 'flour', 'baking', 'vanilla']",eggs,"butter, milk","salt, sugar, extract, flour, baking, vanilla",nveg
US,Kentucky,Kentucky,Traditional Kentucky Burgoo,https://www.allrecipes.com/recipe/221096/traditional-kentucky-burgoo/,4.3,210.0,60.0,150.0,"This rich southern-style stew with beef, pork, and all kinds of vegetables has a smoky flavor thanks to prepared barbeque sauce. The big stew needs several hours to simmer.","['3 tablespoons olive oil', '1 pound cubed pork shoulder roast', '1 pound cubed beef stew meat', '4 cups chicken broth', '1.5 pounds bone-in chicken parts', '2 cups diced potatoes', '1 cup diced carrots', '1 (15 ounce) can stewed tomatoes', '1 cup smoky barbeque sauce', '1 cup green beans', '1 cup diced okra', '1 cup corn', '0.75 cup diced onion', '1 green bell pepper, seeded and diced', '0.5 cup diced celery', '0.25 cup apple cider vinegar', '1 tablespoon Worcestershire sauce', '3 cloves garlic, chopped', '3 bay leaves', '1 teaspoon salt', '0.5 teaspoon ground black pepper', '1 dash hot pepper sauce, or to taste']","['Heat olive oil in an 8-quart pot over medium heat; brown pork and beef cubes in the hot oil, working in batches if necessary.', 'Stir in chicken broth, chicken pieces, potatoes, and carrots. Bring to a boil, reduce heat to low, and simmer stew for 1 hour.', 'Stir in stewed tomatoes, barbeque sauce, green beans, okra, corn, onion, green bell pepper, celery, apple cider vinegar, Worcestershire sauce, garlic, bay leaves, salt, black pepper, and hot pepper sauce.', 'Bring stew back to a boil, reduce heat to low, and simmer 1 more hour.', 'Discard bay leaves before serving stew in bowls.']",12,7,361.0,21.0,83.0,3.0,22.0,6.0,636.0,9.0,21.0,"['cloves', 'salt', 'stew', 'carrots', 'ground', 'potatoes', 'bell', 'apple', 'celery', 'sauce', 'leaves', 'pepper', 'okra', 'tomatoes', 'meat', 'bay', 'onion', 'cider', 'beans', 'roast', 'shoulder', 'broth', 'oil', 'vinegar', 'corn', 'chicken', 'smoky', 'barbeque', 'parts', 'worcestershire']","chicken, meat",,"cloves, salt, stew, carrots, ground, potatoes, bell, apple, celery, sauce, leaves, pepper, okra, tomatoes, bay, onion, cider, beans, roast, shoulder, broth, oil, vinegar, corn, smoky, barbeque, parts, worcestershire",nveg
US,Kentucky,Kentucky,Alcohol-Free Mint Julep,https://www.allrecipes.com/recipe/104657/alcohol-free-mint-julep/,4.4,85.0,15.0,70.0,An alcohol-free mint julep for you non-drinkers out there.... now you don't have to drink water and can enjoy the classic mint julep with a slight twist while watching the Kentucky Derby!,"['0.25 cup water', '0.25 cup white sugar', '1 tablespoon chopped fresh mint leaves', '2 cups crushed ice', '0.5 cup prepared lemonade', 'Fresh mint sprigs, for garnish']","['In a small saucepan, combine the water, sugar and 1 tablespoon of chopped mint. Stir and bring to a boil. Cook until sugar has dissolved, then remove from heat and set aside to cool. After about an hour, strain out mint leaves.', 'Fill 2 cups or frozen goblets with crushed ice. Pour 1/2 of the lemonade into each glass and top with a splash of the sugar syrup. Garnish each with a mint sprig and a straw. Serve on a silver platter.']",2,31,122.0,32.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,"['lemonade', 'sprigs', 'ice', 'sugar', 'leaves', 'water', 'mint']",,,"lemonade, sprigs, ice, sugar, leaves, water, mint",vegan
US,Kentucky,Kentucky,Best Benedictine Spread,https://www.allrecipes.com/recipe/233476/best-benedictine-spread/,4.7,10.0,10.0,0.0,"This versatile cucumber and cream cheese spread is a big deal in Louisville, Kentucky. Try it on crackers, bread, or vegetables.","['2 English cucumbers - peeled, seeded, and cut into 2-inch chunks', '2 tablespoons minced white onion', '1 (8 ounce) package cream cheese, softened', '0.5 teaspoon dried dill', '1 dash hot pepper sauce (such as Tabasco®), or to taste', '1 drop green food coloring, or as needed', 'cayenne pepper, or to taste']","['Process cucumber chunks in a food processor until finely chopped. Put chopped cucumber and white onion in a piece of cheesecloth and twist to squeeze into a bowl as much liquid as possible from the vegetables, reserving the liquid.', 'Assure the food processor bowl is dry before returning cucumber and onion mixture to the food processor. Add cream cheese, dill, hot pepper sauce, green food coloring, and cayenne pepper. Process the mixture until smooth, scraping down the sides of the food processor bowl a few times to make sure everything is integrated. If too thick, add reserved liquid a teaspoon at a time.']",10,12,84.0,2.0,25.0,0.0,2.0,5.0,68.0,0.0,8.0,"['chunks', 'cream', 'tabasco', 'sauce', 'dill', 'onion', 'food', 'cheese', 'pepper', 'cayenne', 'cucumbers']",,"cream, cheese","chunks, tabasco, sauce, dill, onion, food, pepper, cayenne, cucumbers",veg
US,Kentucky,Kentucky,Heide's Kentucky Derby Dessert,https://www.allrecipes.com/recipe/221977/heides-kentucky-derby-dessert/,4.2,125.0,15.0,110.0,This traditional Kentucky Derby treat has a sweet pecan filling with chocolate chips and a touch of bourbon.,"['1.25 cups chopped pecans', '4 large eggs', '0.75 cup brown sugar', '0.75 cup light corn syrup', '0.5 cup all-purpose flour', '0.5 cup butter, melted and cooled', '0.25 cup white sugar', '2 tablespoons bourbon', '1.5 teaspoons vanilla extract', '0.75 cup miniature semisweet chocolate chips', '1 (9 inch) unbaked deep dish pie crust']","['Preheat oven to 300 degrees F (150 degrees C).', 'Spread pecans over a cookie sheet.', 'Bake pecans in preheated oven until toasted, about 1 hour, stirring every 15 minutes. Check pecans after 30 minutes. Allow pecans to cool completely.', 'Increase oven temperature to 350 degrees F (175 degrees C).', 'Whisk eggs, brown sugar, light corn syrup, flour, butter, white sugar, bourbon, and vanilla extract together in a bowl until smooth. Fold pecan pieces and chocolate chips into the egg mixture until combined; pour into prepared pie crust.', 'Bake in preheated oven until pie is set, 50 to 60 minutes. Serve warm or chilled.']",10,33,521.0,59.0,99.0,2.0,6.0,12.0,231.0,31.0,31.0,"['eggs', 'butter', 'pie', 'chips', 'crust', 'syrup', 'miniature', 'sugar', 'dish', 'semisweet', 'chocolate', 'extract', 'pecans', 'flour', 'bourbon', 'corn', 'vanilla']",eggs,butter,"pie, syrup, miniature, chips, crust, sugar, dish, semisweet, chocolate, extract, pecans, flour, bourbon, corn, vanilla",nveg
US,Kentucky,Kentucky,Kentucky Beer Cheese Spread,https://www.allrecipes.com/recipe/236319/kentucky-beer-cheese-spread/,4.1,15.0,15.0,0.0,"Use a food processor to combine sharp Cheddar with beer and seasonings to make your own smooth, creamy cheese spread perfect for casual get-togethers.","['1 cup beer', '1 pound extra-sharp Cheddar cheese, shredded', '2 cloves garlic, minced', '1 teaspoon dry mustard powder', '0.5 teaspoon freshly ground black pepper', '0.5 teaspoon cayenne pepper', '0.25 teaspoon salt', '0.25 teaspoon hot pepper sauce (such as Tabasco®)', '0.25 teaspoon Worcestershire sauce', '1 pinch cayenne pepper, or to taste']","['Pour beer into a bowl and whisk until beer loses its carbonation, about 30 seconds. Set aside.', 'Place shredded cheese into the work bowl of a food processor; add garlic, dry mustard powder, black pepper, 1/2 teaspoon cayenne pepper, salt, hot sauce, Worcestershire sauce, and flat beer.', 'Process until smooth and creamy, pulsing a few times, scraping the sides, and blending for about 2 total minutes. Taste and adjust seasoning. If adding more seasoning, pulse a few times to mix.', 'Transfer cheese spread to a bowl and sprinkle with a pinch of cayenne pepper. Spread tastes best when refrigerated overnight to blend flavors, but it can be served right away if needed.']",24,39,82.0,1.0,20.0,0.0,5.0,4.0,144.0,0.0,6.0,"['cayenne', 'tabasco', 'cloves', 'sauce', 'salt', 'cheddar', 'cheese', 'beer', 'pepper', 'mustard', 'worcestershire']",,"cheese, cheddar","beer, tabasco, cloves, sauce, salt, pepper, cayenne, mustard, worcestershire",veg
US,Kentucky,Kentucky,Kentucky Garlic Cheese Grits,https://www.allrecipes.com/recipe/232702/kentucky-garlic-cheese-grits/,4.8,100.0,15.0,85.0,Cheesy garlic grits are a wonderful side dish to add to Derby Day brunch or any meal.,"['0.75 cup milk', '1 egg', '1 tablespoon garlic powder', '1 dash hot pepper sauce', '4 cups water', '1 teaspoon salt', '1 cup quick-cooking grits', '0.25 cup butter', '12 ounces shredded sharp Cheddar cheese, divided']","['Preheat oven to 350 degrees F (175 degrees C). Grease a 2-quart baking dish.', 'Beat milk, egg, garlic powder, and hot pepper sauce in a bowl.', 'Bring water and salt to a boil in a saucepan; cook and stir grits in boiling water until thickened, 3 to 5 minutes. Remove from heat; add butter and about 1/2 of the Cheddar cheese. Stir egg mixture into grits and pour grits into the prepared baking dish. Sprinkle remaining Cheddar cheese over grits.', 'Bake in the preheated oven until cheese is melted and grits are set, about 1 hour. Allow grits to cool 20 to 30 minutes before serving. Grits should be cornbread-like.']",10,35,206.0,4.0,68.0,0.0,10.0,11.0,497.0,1.0,17.0,"['butter', 'milk', 'sauce', 'salt', 'cheddar', 'grits', 'water', 'cheese', 'pepper', 'egg']",egg,"butter, cheese, milk, cheddar","sauce, salt, grits, water, pepper",nveg
US,Kentucky,Kentucky,Kentucky Wonder Beans,https://www.allrecipes.com/recipe/228062/kentucky-wonder-beans/,4.8,20.0,10.0,10.0,"Heirloom green beans simmered with bacon, garlic, salt, and pepper bring out the best of a garden favorite.","['4 cups trimmed heirloom green beans (such as Kentucky Wonder Beans)', '1 slice bacon', '1 clove garlic, minced', '1 teaspoon olive oil, or as needed', '0.5 teaspoon sea salt', '1 pinch coarsely ground black pepper to taste']","['Pour about 1 inch of water into a saucepan; add green beans, bacon, garlic, olive oil, sea salt, and pepper. Bring the water to a boil, reduce heat to medium, and place a cover on the saucepan. Cook beans until tender, 7 to 10 minutes.']",4,11,78.0,8.0,5.0,4.0,3.0,1.0,285.0,2.0,5.0,"['salt', 'clove', 'wonder', 'sea', 'kentucky', 'beans', 'heirloom', 'bacon', 'pepper', 'garlic', 'oil']",bacon,,"salt, clove, wonder, sea, kentucky, beans, heirloom, pepper, garlic, oil",nveg
US,Kentucky,Kentucky,Official Henry Bain's Sauce,https://www.allrecipes.com/recipe/221098/official-henry-bains-sauce/,4.8,15.0,15.0,0.0,"A traditional sweet and tangy steak sauce is famous in its home town of Louisville, Kentucky.","['1 (17 ounce) jar Major Grey chutney', '4.5 ounces pickled walnuts', '1 (14 ounce) bottle ketchup', '1 (10 fluid ounce) bottle steak sauce (such as A1®)', '1 (10 fluid ounce) bottle Worcestershire sauce', '1 (12 ounce) bottle tomato-based chili sauce (such as Heinz®)', '1 dash hot pepper sauce (such as Tabasco®), or to taste']","['Mix chutney, pickled walnuts, ketchup, steak sauce, Worcestershire sauce, chili sauce, and hot pepper sauce in a large bowl. Refrigerate until ready to use. Serve at room temperature.']",64,5,27.0,7.0,0.0,0.0,0.0,0.0,184.0,5.0,0.0,"['ketchup', 'tabasco', 'steak', 'sauce', 'chutney', 'heinz', 'chili', 'fluid', 'jar', 'walnuts', 'grey', 'pepper', 'worcestershire']",steak,,"ketchup, tabasco, sauce, chutney, heinz, chili, fluid, jar, walnuts, grey, pepper, worcestershire",nveg
US,Kentucky,Kentucky,Kentucky Biscuits,https://www.allrecipes.com/recipe/85594/kentucky-biscuits/,4.6,30.0,15.0,15.0,"This is a great recipe, different than the usual biscuit. Serve piping hot with butter, jam, or honey.","['2 cups all-purpose flour', '2.5 teaspoons baking powder', '0.5 teaspoon baking soda', '1 dash salt', '1 tablespoon white sugar', '0.5 cup butter', '0.75 cup buttermilk']","['Preheat oven to 400 degrees F (200 degrees C).', 'In a bowl, mix the flour, baking powder, baking soda, salt, and sugar. Cut in 1/2 cup butter until the mixture resembles coarse crumbs. Mix in the buttermilk. Turn out onto a lightly floured surface, and knead 2 minutes. Transfer to an ungreased baking sheet, roll into a 6x6 inch square, and cut into 12 even sections. Do not separate.', 'Bake 15 minutes in the preheated oven, until a knife inserted in the center of the square comes out clean. Separate into biscuits, and serve hot.']",12,1086,154.0,18.0,21.0,1.0,3.0,5.0,231.0,2.0,8.0,"['buttermilk', 'butter', 'salt', 'sugar', 'soda', 'flour', 'baking']",,butter,"buttermilk, salt, sugar, soda, flour, baking",veg
US,Kentucky,Kentucky,Runzas (Bierocks),https://www.allrecipes.com/recipe/25415/runzas-bierocks/,4.4,80.0,20.0,60.0,"European bread dough pastries filled with ground beef, cabbage and cheese. Also called bierocks.","['1 (3 pound) package frozen white bread dough', '1.5 pounds ground beef', '1 medium head cabbage, shredded', '1 pound shredded mozzarella cheese', 'salt and pepper to taste', 'vegetable oil']","['Thaw out frozen bread dough; cut each roll into 3 pieces and set aside. Brown beef and cabbage in a large skillet, seasoning with salt and pepper to taste.', 'Preheat oven to 350 degrees F (175 degrees C).', 'Roll out bread dough and cut into squares. Place a spoonful of the beef/cabbage mixture onto the center of each dough square. Sprinkle cheese on top, fold over and pinch sides to seal. Rub a bit of oil on the outside of each pastry.', 'Place in a 9x13 inch baking dish and bake in the preheated oven for 45 to 60 minutes, or until golden brown.']",9,141,750.0,80.0,79.0,9.0,41.0,10.0,1222.0,10.0,28.0,"['salt', 'bread', 'mozzarella', 'ground', 'beef', 'cheese', 'pepper', 'dough', 'cabbage', 'oil']",beef,"mozzarella, cheese","salt, bread, ground, pepper, dough, cabbage, oil",nveg
US,Kentucky,Kentucky,Kentucky Pecan Pie,https://www.allrecipes.com/recipe/12165/kentucky-pecan-pie/,4.6,65.0,15.0,50.0,"Corn syrup and brown sugar do magical things in this simple pecan pie with a rich, gooey, and delicious filling. Perfect for holiday bake sales.","['1 cup white corn syrup', '1 cup packed brown sugar', '0.33333334326744 teaspoon salt', '0.33333334326744 cup unsalted butter, melted', '3 large eggs, slightly beaten', '1 cup chopped pecans', '1 (9 inch) unbaked pie crust']","['Preheat the oven to 350 degrees F (175 degrees C).', 'Mix together corn syrup, sugar, melted butter, and salt in a large bowl. Add eggs and beat until well combined. Pour mixture into the pie crust and sprinkle pecans over top.', 'Bake in the preheated oven for 50 to 60 minutes.', 'Remove from the oven and let cool to room temperature before serving.']",8,270,523.0,71.0,90.0,2.0,5.0,8.0,328.0,38.0,27.0,"['eggs', 'syrup', 'pie', 'crust', 'butter', 'salt', 'sugar', 'pecans', 'corn']",eggs,butter,"pie, syrup, crust, salt, sugar, pecans, corn",nveg
US,Kentucky,Kentucky,Kentucky Derby Bourbon Punch,https://www.allrecipes.com/recipe/244922/kentucky-derby-bourbon-punch/,0.0,15.0,15.0,0.0,Bourbon is the star ingredient in this Kentucky Derby punch that also includes orange juice and lemonade for a refreshing adult beverage.,"['34 fluid ounces bourbon', '1 (12 fluid ounce) can frozen orange juice concentrate, thawed', '1 (12 fluid ounce) can frozen lemonade concentrate, thawed', '0.25 cup lemon juice', '0.25 cup maraschino cherry juice', '1.5 liters club soda', '1 lemon, sliced', '0.5 cup maraschino cherries, halved']","['Mix bourbon, orange juice concentrate, lemonade concentrate, lemon juice, and maraschino cherry juice together in a pitcher until base is well mixed.', 'Pour base into a punch bowl; add club soda, lemon slices, and maraschino cherry halves.']",32,0,124.0,13.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,"['juice', 'lemon', 'cherry', 'fluid', 'concentrate', 'maraschino', 'soda', 'bourbon', 'orange', 'cherries']",,,"juice, lemon, cherry, fluid, concentrate, maraschino, soda, bourbon, orange, cherries",vegan
